opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00018458,,ACC007334,Opportunity 18458,Closed Lost,11403.58,0.0,2024-09-03,2024-05-02,Partner,Bestandskunde - Zusatzprodukt,1107
OPP00018459,18459,ACC008274,Opportunity 18459,Closed Won,36274.22,100.0,2022-02-15,2021-10-14,Partner,Bestandskunde - Zusatzprodukt,
OPP00018460,18460,ACC000498,Opportunity 18460,Closed Won,8522.02,100.0,2022-11-02,2022-08-27,Messe,Bestandskunde - Upgrade,14572
OPP00018461,,ACC005246,Opportunity 18461,Interessent,39761.25,54.8,2021-12-23,2021-11-21,Messe,Bestandskunde - Upgrade,3014
OPP00018462,,ACC001562,Opportunity 18462,Verhandlung,42874.66,28.9,2021-03-13,2021-01-18,Messe,Neukunde,7024
OPP00018463,,ACC004038,Opportunity 18463,Qualifizierung,37967.62,25.2,2023-08-26,2023-06-17,Messe,Neukunde,4019
OPP00018464,,ACC013888,Opportunity 18464,Qualifizierung,47368.52,52.8,2024-11-15,2024-09-22,Empfehlung,Bestandskunde - Upgrade,9304
OPP00018465,18465,ACC000431,Opportunity 18465,Closed Won,35350.72,100.0,2022-04-13,2022-02-03,Webseite,Bestandskunde - Zusatzprodukt,12712
OPP00018466,,ACC005129,Opportunity 18466,Angebot,23989.82,75.9,2023-09-18,2023-06-05,Messe,Bestandskunde - Upgrade,10828
OPP00018467,,ACC012130,Opportunity 18467,Interessent,48843.43,76.0,2024-01-21,2023-09-28,Empfehlung,Bestandskunde - Upgrade,
OPP00018468,18468,ACC015248,Opportunity 18468,Closed Won,11334.08,100.0,2024-07-07,2024-01-25,Messe,Bestandskunde - Upgrade,2209
OPP00018469,,ACC000272,Opportunity 18469,Verhandlung,16514.21,48.5,2022-06-14,2022-03-03,Telefonakquise,Bestandskunde - Zusatzprodukt,13137
OPP00018470,,ACC009797,Opportunity 18470,Closed Lost,21531.29,0.0,2022-11-23,2022-06-04,Webseite,Bestandskunde - Upgrade,1339
OPP00018471,,ACC019950,Opportunity 18471,Verhandlung,33719.5,35.6,2023-09-24,2023-06-13,Webseite,Bestandskunde - Zusatzprodukt,6329
OPP00018472,,ACC009169,Opportunity 18472,Closed Lost,15745.44,0.0,2023-05-20,2022-12-22,Social Media,Bestandskunde - Zusatzprodukt,3877
OPP00018473,,ACC004632,Opportunity 18473,Interessent,13411.19,69.7,2023-04-19,2023-03-19,Partner,Bestandskunde - Zusatzprodukt,394
OPP00018474,18474,ACC002043,Opportunity 18474,Closed Won,13832.11,100.0,2025-10-10,2025-05-23,Social Media,Bestandskunde - Upgrade,1344
OPP00018475,,ACC007493,Opportunity 18475,Verhandlung,7519.23,42.6,2021-09-19,2021-06-24,Partner,Neukunde,10806
OPP00018476,18476,ACC002552,Opportunity 18476,Closed Won,30261.43,100.0,2024-12-30,2024-07-26,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018477,,ACC014672,Opportunity 18477,Verhandlung,37992.95,55.7,2022-07-29,2022-02-17,Social Media,Bestandskunde - Upgrade,
OPP00018478,,ACC003372,Opportunity 18478,Verhandlung,38474.64,48.4,2023-09-24,2023-06-13,Empfehlung,Bestandskunde - Zusatzprodukt,4784
OPP00018479,,ACC008572,Opportunity 18479,Verhandlung,41325.72,31.7,2023-11-19,2023-09-29,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018480,18480,ACC013746,Opportunity 18480,Closed Won,24444.9,100.0,2024-08-24,2024-05-25,Webseite,Neukunde,9544
OPP00018481,,ACC003130,Opportunity 18481,Angebot,29537.31,66.1,2023-12-12,2023-08-11,Partner,Bestandskunde - Upgrade,959
OPP00018482,18482,ACC017112,Opportunity 18482,Closed Won,47022.3,100.0,2022-10-03,2022-04-28,Partner,Neukunde,8077
OPP00018483,18483,ACC014044,Opportunity 18483,Closed Won,27541.32,100.0,2023-06-22,2023-03-17,Telefonakquise,Bestandskunde - Upgrade,3266
OPP00018484,,ACC002533,Opportunity 18484,Angebot,49314.34,67.4,2024-01-19,2023-11-16,Messe,Bestandskunde - Zusatzprodukt,11668
OPP00018485,,ACC012364,Opportunity 18485,Qualifizierung,30531.0,24.8,2025-02-09,2024-12-06,Partner,Bestandskunde - Zusatzprodukt,
OPP00018486,,ACC009668,Opportunity 18486,Verhandlung,6655.5,23.6,2024-11-15,2024-08-01,Webseite,Bestandskunde - Zusatzprodukt,1300
OPP00018487,18487,ACC018227,Opportunity 18487,Closed Won,45167.86,100.0,2022-01-26,2021-11-22,Empfehlung,Neukunde,4416
OPP00018488,,ACC002117,Opportunity 18488,Closed Lost,19641.18,0.0,2024-02-17,2023-08-28,Messe,Bestandskunde - Upgrade,
OPP00018489,,ACC000535,Opportunity 18489,Closed Lost,46457.02,0.0,2022-04-11,2021-11-17,Empfehlung,Neukunde,5974
OPP00018490,,ACC017524,Opportunity 18490,Qualifizierung,19116.96,64.8,2024-01-27,2023-12-02,Webseite,Bestandskunde - Upgrade,1758
OPP00018491,,ACC009078,Opportunity 18491,Verhandlung,39696.22,47.0,2022-08-30,2022-07-08,Empfehlung,Neukunde,11865
OPP00018492,18492,ACC016484,Opportunity 18492,Closed Won,14009.49,100.0,2025-07-28,2025-02-21,Messe,Neukunde,2804
OPP00018493,,ACC001470,Opportunity 18493,Qualifizierung,45658.31,29.2,2024-09-06,2024-03-18,Webseite,Neukunde,9934
OPP00018494,,ACC019855,Opportunity 18494,Closed Lost,27715.5,0.0,2023-08-15,2023-06-21,Telefonakquise,Bestandskunde - Upgrade,2055
OPP00018495,,ACC010729,Opportunity 18495,Qualifizierung,7493.56,28.9,2024-02-06,2023-12-24,Partner,Bestandskunde - Zusatzprodukt,3282
OPP00018496,,ACC018657,Opportunity 18496,Closed Lost,33968.92,0.0,2024-10-06,2024-06-17,Webseite,Bestandskunde - Zusatzprodukt,
OPP00018497,,ACC001748,Opportunity 18497,Closed Lost,48734.79,0.0,2022-05-01,2022-01-29,Partner,Bestandskunde - Upgrade,
OPP00018498,,ACC012206,Opportunity 18498,Interessent,19117.31,29.2,2022-08-20,2022-03-29,Telefonakquise,Neukunde,7866
OPP00018499,,ACC014536,Opportunity 18499,Verhandlung,2148.52,38.8,2023-06-23,2023-02-04,Social Media,Bestandskunde - Zusatzprodukt,4194
OPP00018500,18500,ACC002859,Opportunity 18500,Closed Won,28612.52,100.0,2021-09-19,2021-03-31,Empfehlung,Bestandskunde - Upgrade,11079
OPP00018501,18501,ACC014066,Opportunity 18501,Closed Won,3498.6,100.0,2023-06-28,2023-01-08,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018502,,ACC018093,Opportunity 18502,Angebot,22021.24,29.1,2022-12-16,2022-07-25,Partner,Neukunde,9819
OPP00018503,,ACC019067,Opportunity 18503,Interessent,17581.81,57.7,2023-05-09,2023-01-19,Empfehlung,Neukunde,
OPP00018504,,ACC009848,Opportunity 18504,Qualifizierung,950.11,32.5,2022-07-13,2022-04-01,Telefonakquise,Neukunde,10652
OPP00018505,,ACC013850,Opportunity 18505,Verhandlung,5391.12,72.4,2021-09-19,2021-04-01,Social Media,Neukunde,241
OPP00018506,,ACC001038,Opportunity 18506,Closed Lost,26575.67,0.0,2022-01-17,2021-08-31,Messe,Neukunde,
OPP00018507,,ACC010482,Opportunity 18507,Interessent,3112.32,60.9,2023-11-26,2023-07-08,Messe,Bestandskunde - Upgrade,
OPP00018508,,ACC002787,Opportunity 18508,Closed Lost,46335.38,0.0,2022-05-20,2022-01-28,Partner,Bestandskunde - Zusatzprodukt,8643
OPP00018509,,ACC017223,Opportunity 18509,Qualifizierung,36646.18,61.9,2021-11-04,2021-06-22,Social Media,Bestandskunde - Upgrade,6578
OPP00018510,,ACC019113,Opportunity 18510,Qualifizierung,6048.01,63.2,2021-05-31,2021-02-15,Empfehlung,Neukunde,
OPP00018511,,ACC006890,Opportunity 18511,Verhandlung,1673.7,17.0,2023-08-15,2023-03-22,Empfehlung,Neukunde,
OPP00018512,18512,ACC000541,Opportunity 18512,Closed Won,37085.6,100.0,2022-11-16,2022-08-13,Telefonakquise,Neukunde,12071
OPP00018513,18513,ACC016527,Opportunity 18513,Closed Won,39148.92,100.0,2022-07-19,2022-06-05,Messe,Bestandskunde - Upgrade,3565
OPP00018514,,ACC006669,Opportunity 18514,Verhandlung,32729.75,43.0,2023-03-18,2023-02-10,Webseite,Bestandskunde - Zusatzprodukt,10808
OPP00018515,,ACC011383,Opportunity 18515,Interessent,15152.42,34.5,2023-05-26,2023-01-29,Social Media,Bestandskunde - Zusatzprodukt,313
OPP00018516,,ACC000117,Opportunity 18516,Angebot,13235.1,49.8,2025-07-12,2025-03-19,Partner,Bestandskunde - Zusatzprodukt,
OPP00018517,,ACC014451,Opportunity 18517,Closed Lost,49330.21,0.0,2025-07-07,2025-01-30,Partner,Bestandskunde - Upgrade,
OPP00018518,,ACC012912,Opportunity 18518,Verhandlung,2812.07,79.9,2023-12-03,2023-09-04,Telefonakquise,Bestandskunde - Upgrade,8107
OPP00018519,,ACC010019,Opportunity 18519,Closed Lost,30113.84,0.0,2022-02-25,2021-11-03,Social Media,Bestandskunde - Zusatzprodukt,12221
OPP00018520,18520,ACC006422,Opportunity 18520,Closed Won,18260.56,100.0,2021-10-30,2021-08-15,Empfehlung,Bestandskunde - Zusatzprodukt,6060
OPP00018521,,ACC016359,Opportunity 18521,Closed Lost,21475.8,0.0,2022-01-11,2021-11-05,Social Media,Bestandskunde - Upgrade,9645
OPP00018522,18522,ACC000716,Opportunity 18522,Closed Won,45842.24,100.0,2022-11-30,2022-07-15,Social Media,Neukunde,8226
OPP00018523,,ACC013129,Opportunity 18523,Angebot,614.26,46.3,2022-04-15,2022-03-11,Messe,Bestandskunde - Zusatzprodukt,7359
OPP00018524,,ACC005990,Opportunity 18524,Qualifizierung,42218.97,70.9,2024-05-04,2024-02-14,Telefonakquise,Bestandskunde - Upgrade,10420
OPP00018525,,ACC000180,Opportunity 18525,Verhandlung,27079.48,10.5,2023-10-31,2023-07-21,Empfehlung,Neukunde,
OPP00018526,18526,ACC013168,Opportunity 18526,Closed Won,3157.69,100.0,2021-11-27,2021-08-10,Messe,Bestandskunde - Upgrade,2989
OPP00018527,18527,ACC000493,Opportunity 18527,Closed Won,21382.05,100.0,2022-10-26,2022-07-14,Messe,Bestandskunde - Zusatzprodukt,
OPP00018528,18528,ACC003392,Opportunity 18528,Closed Won,39559.8,100.0,2024-04-15,2024-01-13,Social Media,Bestandskunde - Zusatzprodukt,
OPP00018529,,ACC006482,Opportunity 18529,Interessent,11234.96,67.5,2024-10-11,2024-06-20,Webseite,Neukunde,12587
OPP00018530,18530,ACC002833,Opportunity 18530,Closed Won,21841.87,100.0,2021-12-31,2021-08-08,Telefonakquise,Bestandskunde - Upgrade,15975
OPP00018531,,ACC009783,Opportunity 18531,Closed Lost,8265.18,0.0,2025-04-10,2025-03-02,Telefonakquise,Bestandskunde - Zusatzprodukt,13380
OPP00018532,18532,ACC005010,Opportunity 18532,Closed Won,49424.25,100.0,2021-11-26,2021-05-30,Empfehlung,Neukunde,
OPP00018533,,ACC013361,Opportunity 18533,Closed Lost,8957.73,0.0,2021-07-17,2021-04-29,Empfehlung,Bestandskunde - Upgrade,10285
OPP00018534,,ACC001343,Opportunity 18534,Closed Lost,24694.06,0.0,2023-04-18,2022-11-16,Partner,Bestandskunde - Zusatzprodukt,
OPP00018535,,ACC010264,Opportunity 18535,Angebot,40796.46,71.0,2023-03-06,2022-12-19,Empfehlung,Neukunde,
OPP00018536,,ACC013225,Opportunity 18536,Verhandlung,28357.51,32.7,2025-04-25,2024-12-22,Webseite,Neukunde,6715
OPP00018537,,ACC018691,Opportunity 18537,Closed Lost,4845.28,0.0,2021-08-24,2021-03-07,Social Media,Neukunde,
OPP00018538,,ACC009970,Opportunity 18538,Qualifizierung,12449.49,30.6,2022-11-18,2022-09-17,Webseite,Bestandskunde - Zusatzprodukt,
OPP00018539,18539,ACC001162,Opportunity 18539,Closed Won,42826.93,100.0,2021-04-25,2021-01-10,Empfehlung,Neukunde,6450
OPP00018540,,ACC001092,Opportunity 18540,Closed Lost,3107.09,0.0,2023-02-21,2022-10-08,Webseite,Bestandskunde - Upgrade,9088
OPP00018541,18541,ACC000976,Opportunity 18541,Closed Won,1668.87,100.0,2024-09-29,2024-08-16,Webseite,Neukunde,9825
OPP00018542,,ACC014434,Opportunity 18542,Interessent,7256.08,79.5,2021-12-11,2021-10-31,Webseite,Neukunde,95
OPP00018543,,ACC001917,Opportunity 18543,Interessent,27606.34,24.5,2024-09-30,2024-05-01,Telefonakquise,Neukunde,14809
OPP00018544,,ACC007195,Opportunity 18544,Verhandlung,21965.16,31.4,2023-06-10,2023-03-06,Partner,Neukunde,
OPP00018545,18545,ACC001702,Opportunity 18545,Closed Won,32224.17,100.0,2023-04-20,2023-02-20,Empfehlung,Bestandskunde - Upgrade,4310
OPP00018546,,ACC019667,Opportunity 18546,Angebot,34393.6,58.6,2022-02-10,2021-10-29,Social Media,Neukunde,10998
OPP00018547,,ACC005267,Opportunity 18547,Closed Lost,13230.24,0.0,2024-10-11,2024-08-12,Social Media,Bestandskunde - Zusatzprodukt,14454
OPP00018548,,ACC006101,Opportunity 18548,Qualifizierung,2675.54,50.1,2025-11-10,2025-06-27,Empfehlung,Bestandskunde - Upgrade,11714
OPP00018549,,ACC009784,Opportunity 18549,Closed Lost,31582.79,0.0,2025-06-22,2025-01-18,Social Media,Bestandskunde - Zusatzprodukt,
OPP00018550,,ACC007239,Opportunity 18550,Qualifizierung,32858.86,74.7,2021-07-08,2021-05-24,Webseite,Neukunde,382
OPP00018551,,ACC017794,Opportunity 18551,Angebot,34867.39,24.1,2024-04-30,2024-03-07,Empfehlung,Bestandskunde - Upgrade,825
OPP00018552,,ACC011549,Opportunity 18552,Qualifizierung,32601.21,15.0,2021-06-29,2021-05-16,Social Media,Neukunde,9741
OPP00018553,,ACC009551,Opportunity 18553,Closed Lost,1098.62,0.0,2021-09-14,2021-06-05,Telefonakquise,Bestandskunde - Zusatzprodukt,9649
OPP00018554,,ACC010462,Opportunity 18554,Angebot,48419.54,40.8,2025-05-12,2025-01-08,Social Media,Bestandskunde - Zusatzprodukt,12929
OPP00018555,,ACC012208,Opportunity 18555,Closed Lost,28423.59,0.0,2022-03-10,2022-01-19,Webseite,Bestandskunde - Zusatzprodukt,
OPP00018556,,ACC014576,Opportunity 18556,Closed Lost,27766.36,0.0,2022-09-10,2022-07-08,Messe,Neukunde,791
OPP00018557,18557,ACC019645,Opportunity 18557,Closed Won,22284.46,100.0,2021-05-17,2021-03-08,Social Media,Bestandskunde - Zusatzprodukt,7884
OPP00018558,18558,ACC000494,Opportunity 18558,Closed Won,16668.38,100.0,2024-08-10,2024-04-18,Telefonakquise,Bestandskunde - Upgrade,
OPP00018559,,ACC004906,Opportunity 18559,Interessent,12438.02,16.6,2024-11-12,2024-05-22,Messe,Bestandskunde - Upgrade,7465
OPP00018560,18560,ACC004677,Opportunity 18560,Closed Won,24453.73,100.0,2021-11-08,2021-05-17,Telefonakquise,Neukunde,6132
OPP00018561,,ACC016676,Opportunity 18561,Angebot,16019.41,14.2,2025-04-14,2024-12-18,Messe,Bestandskunde - Zusatzprodukt,13449
OPP00018562,18562,ACC018527,Opportunity 18562,Closed Won,13669.16,100.0,2024-01-10,2023-11-04,Webseite,Neukunde,2768
OPP00018563,,ACC013437,Opportunity 18563,Closed Lost,27006.41,0.0,2021-11-07,2021-06-27,Empfehlung,Bestandskunde - Upgrade,
OPP00018564,,ACC008499,Opportunity 18564,Angebot,18164.16,42.1,2022-11-03,2022-09-10,Telefonakquise,Bestandskunde - Upgrade,8122
OPP00018565,,ACC006923,Opportunity 18565,Closed Lost,9617.01,0.0,2023-05-19,2022-11-29,Partner,Bestandskunde - Zusatzprodukt,
OPP00018566,,ACC015237,Opportunity 18566,Closed Lost,5780.13,0.0,2023-10-03,2023-04-07,Social Media,Neukunde,2618
OPP00018567,18567,ACC003976,Opportunity 18567,Closed Won,29539.41,100.0,2021-12-11,2021-07-04,Messe,Neukunde,
OPP00018568,,ACC003750,Opportunity 18568,Closed Lost,36638.34,0.0,2025-11-05,2025-05-31,Social Media,Bestandskunde - Upgrade,7230
OPP00018569,18569,ACC004327,Opportunity 18569,Closed Won,11139.73,100.0,2025-08-02,2025-02-19,Social Media,Bestandskunde - Zusatzprodukt,
OPP00018570,,ACC016236,Opportunity 18570,Verhandlung,14116.11,58.6,2021-11-05,2021-08-25,Social Media,Bestandskunde - Upgrade,1907
OPP00018571,18571,ACC005108,Opportunity 18571,Closed Won,26996.85,100.0,2022-01-23,2021-09-24,Webseite,Bestandskunde - Upgrade,4625
OPP00018572,,ACC001825,Opportunity 18572,Angebot,21042.42,31.0,2025-06-07,2025-02-05,Webseite,Neukunde,
OPP00018573,18573,ACC005402,Opportunity 18573,Closed Won,38157.35,100.0,2023-04-26,2023-02-21,Messe,Bestandskunde - Upgrade,3545
OPP00018574,,ACC013903,Opportunity 18574,Qualifizierung,13579.73,24.1,2024-08-24,2024-07-25,Messe,Neukunde,
OPP00018575,18575,ACC015974,Opportunity 18575,Closed Won,7831.89,100.0,2024-11-07,2024-05-11,Empfehlung,Neukunde,
OPP00018576,18576,ACC019513,Opportunity 18576,Closed Won,47901.44,100.0,2025-09-06,2025-05-12,Social Media,Bestandskunde - Zusatzprodukt,12071
OPP00018577,,ACC017246,Opportunity 18577,Qualifizierung,9185.07,45.3,2024-01-03,2023-10-31,Empfehlung,Bestandskunde - Upgrade,1657
OPP00018578,,ACC005101,Opportunity 18578,Angebot,26248.54,26.8,2025-07-22,2025-05-06,Webseite,Bestandskunde - Upgrade,301
OPP00018579,,ACC018426,Opportunity 18579,Closed Lost,3760.97,0.0,2022-03-19,2022-01-13,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018580,18580,ACC016815,Opportunity 18580,Closed Won,40947.45,100.0,2022-02-24,2021-11-25,Webseite,Bestandskunde - Zusatzprodukt,13363
OPP00018581,18581,ACC012940,Opportunity 18581,Closed Won,26587.41,100.0,2024-03-23,2023-10-09,Webseite,Neukunde,
OPP00018582,18582,ACC019312,Opportunity 18582,Closed Won,23734.28,100.0,2024-01-23,2023-10-06,Messe,Bestandskunde - Upgrade,
OPP00018583,18583,ACC011518,Opportunity 18583,Closed Won,40242.13,100.0,2024-11-10,2024-10-04,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018584,,ACC015934,Opportunity 18584,Closed Lost,46592.8,0.0,2023-09-26,2023-07-22,Partner,Bestandskunde - Zusatzprodukt,
OPP00018585,,ACC014998,Opportunity 18585,Angebot,49883.72,26.0,2025-04-02,2025-02-14,Messe,Bestandskunde - Zusatzprodukt,
OPP00018586,,ACC017378,Opportunity 18586,Angebot,11082.02,34.2,2025-02-23,2024-10-07,Social Media,Bestandskunde - Upgrade,
OPP00018587,,ACC018383,Opportunity 18587,Qualifizierung,4568.92,54.9,2021-07-20,2021-04-30,Webseite,Neukunde,
OPP00018588,,ACC017009,Opportunity 18588,Interessent,16963.12,13.6,2021-11-20,2021-07-17,Partner,Neukunde,654
OPP00018589,,ACC000546,Opportunity 18589,Verhandlung,29433.1,46.6,2024-06-03,2024-03-11,Webseite,Bestandskunde - Zusatzprodukt,6227
OPP00018590,,ACC006383,Opportunity 18590,Closed Lost,30925.32,0.0,2022-01-08,2021-08-04,Social Media,Neukunde,5159
OPP00018591,,ACC018672,Opportunity 18591,Qualifizierung,44105.0,20.0,2022-01-03,2021-10-18,Webseite,Bestandskunde - Zusatzprodukt,
OPP00018592,,ACC017059,Opportunity 18592,Verhandlung,12223.08,48.8,2022-06-17,2022-04-18,Messe,Bestandskunde - Zusatzprodukt,6333
OPP00018593,18593,ACC010917,Opportunity 18593,Closed Won,32591.21,100.0,2025-03-23,2025-01-26,Partner,Bestandskunde - Upgrade,3491
OPP00018594,,ACC006533,Opportunity 18594,Verhandlung,28557.63,79.7,2025-01-07,2024-08-01,Messe,Bestandskunde - Zusatzprodukt,11243
OPP00018595,,ACC004716,Opportunity 18595,Interessent,4260.75,39.5,2022-09-22,2022-06-27,Partner,Bestandskunde - Upgrade,6095
OPP00018596,,ACC005831,Opportunity 18596,Qualifizierung,37209.49,62.4,2021-07-11,2021-03-29,Telefonakquise,Bestandskunde - Zusatzprodukt,2421
OPP00018597,,ACC012596,Opportunity 18597,Closed Lost,45300.71,0.0,2024-07-31,2024-03-21,Social Media,Neukunde,
OPP00018598,,ACC006429,Opportunity 18598,Angebot,30956.6,20.1,2022-10-20,2022-07-02,Empfehlung,Bestandskunde - Upgrade,12572
OPP00018599,,ACC003586,Opportunity 18599,Angebot,22225.33,54.4,2025-04-16,2025-01-21,Messe,Neukunde,
OPP00018600,,ACC011913,Opportunity 18600,Interessent,6669.53,76.9,2022-10-27,2022-05-03,Partner,Bestandskunde - Zusatzprodukt,
OPP00018601,,ACC004220,Opportunity 18601,Interessent,43776.27,18.5,2024-01-18,2023-12-01,Empfehlung,Bestandskunde - Upgrade,
OPP00018602,18602,ACC018151,Opportunity 18602,Closed Won,12918.98,100.0,2024-09-07,2024-05-26,Telefonakquise,Bestandskunde - Zusatzprodukt,3793
OPP00018603,,ACC003331,Opportunity 18603,Qualifizierung,3896.75,79.1,2021-06-18,2021-04-11,Social Media,Bestandskunde - Upgrade,7935
OPP00018604,,ACC002102,Opportunity 18604,Closed Lost,40555.98,0.0,2024-05-30,2023-12-21,Partner,Bestandskunde - Upgrade,15834
OPP00018605,,ACC003798,Opportunity 18605,Qualifizierung,15534.62,10.8,2021-07-28,2021-03-16,Webseite,Bestandskunde - Upgrade,
OPP00018606,18606,ACC012672,Opportunity 18606,Closed Won,6384.45,100.0,2024-04-11,2023-12-22,Webseite,Neukunde,9043
OPP00018607,,ACC001765,Opportunity 18607,Angebot,20151.42,26.3,2023-04-26,2022-12-11,Empfehlung,Bestandskunde - Upgrade,14855
OPP00018608,,ACC000647,Opportunity 18608,Angebot,40282.51,13.8,2021-07-14,2021-02-15,Partner,Bestandskunde - Upgrade,7614
OPP00018609,,ACC007722,Opportunity 18609,Verhandlung,24101.73,51.8,2024-03-11,2023-11-07,Webseite,Bestandskunde - Zusatzprodukt,9488
OPP00018610,18610,ACC016542,Opportunity 18610,Closed Won,21262.74,100.0,2023-07-11,2023-01-24,Messe,Bestandskunde - Zusatzprodukt,
OPP00018611,,ACC001028,Opportunity 18611,Interessent,20359.17,30.5,2023-01-15,2022-12-15,Partner,Bestandskunde - Upgrade,4319
OPP00018612,18612,ACC004339,Opportunity 18612,Closed Won,26727.49,100.0,2023-03-18,2022-10-05,Empfehlung,Bestandskunde - Upgrade,3409
OPP00018613,,ACC016008,Opportunity 18613,Angebot,25606.65,31.5,2021-08-12,2021-07-03,Empfehlung,Neukunde,12921
OPP00018614,18614,ACC003399,Opportunity 18614,Closed Won,15982.36,100.0,2025-10-04,2025-06-26,Telefonakquise,Bestandskunde - Zusatzprodukt,11068
OPP00018615,,ACC006440,Opportunity 18615,Closed Lost,44589.2,0.0,2022-01-13,2021-09-26,Webseite,Bestandskunde - Zusatzprodukt,8982
OPP00018616,,ACC008573,Opportunity 18616,Qualifizierung,29321.02,34.1,2024-02-06,2023-11-05,Social Media,Bestandskunde - Zusatzprodukt,
OPP00018617,18617,ACC000025,Opportunity 18617,Closed Won,18810.42,100.0,2021-10-12,2021-04-25,Partner,Bestandskunde - Upgrade,4967
OPP00018618,,ACC004988,Opportunity 18618,Interessent,29399.16,50.9,2022-06-14,2022-01-13,Telefonakquise,Bestandskunde - Upgrade,
OPP00018619,18619,ACC013791,Opportunity 18619,Closed Won,40118.84,100.0,2025-02-25,2024-12-30,Webseite,Bestandskunde - Upgrade,
OPP00018620,,ACC001843,Opportunity 18620,Closed Lost,47688.13,0.0,2022-12-21,2022-10-27,Empfehlung,Neukunde,6999
OPP00018621,,ACC000648,Opportunity 18621,Verhandlung,27450.53,10.1,2022-11-02,2022-08-11,Messe,Neukunde,9216
OPP00018622,,ACC006242,Opportunity 18622,Closed Lost,22419.93,0.0,2024-05-29,2024-01-24,Telefonakquise,Neukunde,7399
OPP00018623,,ACC018640,Opportunity 18623,Closed Lost,12207.5,0.0,2022-12-05,2022-07-08,Webseite,Bestandskunde - Upgrade,8343
OPP00018624,,ACC014149,Opportunity 18624,Verhandlung,39037.18,70.0,2023-10-21,2023-08-09,Telefonakquise,Bestandskunde - Zusatzprodukt,14548
OPP00018625,,ACC014904,Opportunity 18625,Closed Lost,17187.95,0.0,2023-07-30,2023-04-06,Partner,Bestandskunde - Upgrade,86
OPP00018626,18626,ACC010359,Opportunity 18626,Closed Won,33105.18,100.0,2021-11-26,2021-07-12,Partner,Neukunde,15945
OPP00018627,,ACC003403,Opportunity 18627,Verhandlung,4128.4,54.4,2023-04-21,2023-03-07,Messe,Bestandskunde - Upgrade,
OPP00018628,,ACC005552,Opportunity 18628,Closed Lost,25786.99,0.0,2021-10-17,2021-05-04,Partner,Bestandskunde - Zusatzprodukt,14320
