billing_id,customer_key,billing_date,billing_type,consumption_kwh,amount,payment_status
222181,5588,2023-01-15,Electricity,353,142.75,Bezahlt
222182,5588,2023-02-15,Electricity,333,129.81,Offen
222183,5588,2023-03-15,Electricity,312,108.36,Bezahlt
222184,5588,2023-04-15,Electricity,259,106.15,Bezahlt
222185,5588,2023-05-15,Electricity,332,144.27,Bezahlt
222186,5588,2023-06-15,Electricity,230,102.92,Bezahlt
222187,5588,2023-07-15,Electricity,191,77.87,Bezahlt
222188,5588,2023-08-15,Electricity,190,69.91,Bezahlt
222189,5588,2023-09-15,Electricity,335,118.04,Bezahlt
222190,5588,2023-10-15,Electricity,283,113.98,Bezahlt
222191,5588,2023-11-15,Electricity,332,126.98,Bezahlt
222192,5588,2023-12-15,Electricity,390,148.04,Bezahlt
222193,5588,2024-01-15,Electricity,378,127.08,Überfällig
222194,5588,2024-02-15,Electricity,375,157.62,Bezahlt
222195,5588,2024-03-15,Electricity,312,135.48,Bezahlt
222196,5588,2024-04-15,Electricity,318,112.36,Bezahlt
222197,5588,2024-05-15,Electricity,271,102.19,Bezahlt
222198,5588,2024-06-15,Electricity,240,101.81,Bezahlt
222199,5588,2024-07-15,Electricity,187,85.78,Bezahlt
222200,5588,2024-08-15,Electricity,228,84.64,Bezahlt
222201,5588,2024-09-15,Electricity,283,120.74,Bezahlt
222202,5588,2024-10-15,Electricity,260,104.39,Bezahlt
222203,5588,2024-11-15,Electricity,349,121.25,Bezahlt
222204,5588,2024-12-15,Electricity,466,195.71,Bezahlt
222205,5588,2025-01-15,Electricity,423,167.43,Bezahlt
222206,5588,2025-02-15,Electricity,435,165.11,Überfällig
222207,5588,2025-03-15,Electricity,290,110.39,Offen
222208,5588,2025-04-15,Electricity,317,138.26,Offen
222209,5588,2025-05-15,Electricity,339,133.69,Bezahlt
222210,5588,2025-06-15,Electricity,197,75.36,Bezahlt
222211,5589,2023-01-15,Electricity,240,101.04,Bezahlt
222212,5589,2023-01-15,Gas,922,112.09,Bezahlt
222213,5589,2023-02-15,Electricity,223,80.04,Bezahlt
222214,5589,2023-02-15,Gas,895,115.71,Bezahlt
222215,5589,2023-03-15,Electricity,187,85.85,Bezahlt
222216,5589,2023-03-15,Gas,692,79.74,Bezahlt
222217,5589,2023-04-15,Electricity,180,84.29,Bezahlt
222218,5589,2023-04-15,Gas,335,42.99,Bezahlt
222219,5589,2023-05-15,Electricity,180,74.9,Bezahlt
222220,5589,2023-05-15,Gas,197,33.48,Offen
222221,5589,2023-06-15,Electricity,117,57.21,Bezahlt
222222,5589,2023-06-15,Gas,91,19.18,Bezahlt
222223,5589,2023-07-15,Electricity,111,53.84,Überfällig
222224,5589,2023-07-15,Gas,82,17.49,Bezahlt
222225,5589,2023-08-15,Electricity,116,58.48,Bezahlt
222226,5589,2023-08-15,Gas,61,14.69,Bezahlt
222227,5589,2023-09-15,Electricity,177,82.82,Bezahlt
222228,5589,2023-09-15,Gas,173,26.87,Bezahlt
222229,5589,2023-10-15,Electricity,153,58.68,Bezahlt
222230,5589,2023-10-15,Gas,388,52.96,Bezahlt
222231,5589,2023-11-15,Electricity,182,73.92,Bezahlt
222232,5589,2023-11-15,Gas,559,62.88,Bezahlt
222233,5589,2023-12-15,Electricity,267,107.57,Bezahlt
222234,5589,2023-12-15,Gas,730,92.5,Überfällig
222235,5589,2024-01-15,Electricity,242,106.3,Bezahlt
222236,5589,2024-01-15,Gas,1060,123.76,Bezahlt
222237,5589,2024-02-15,Electricity,220,98.13,Bezahlt
222238,5589,2024-02-15,Gas,938,118.41,Bezahlt
222239,5589,2024-03-15,Electricity,156,67.7,Bezahlt
222240,5589,2024-03-15,Gas,804,84.89,Bezahlt
222241,5589,2024-04-15,Electricity,143,65.14,Offen
222242,5589,2024-04-15,Gas,320,38.0,Bezahlt
222243,5589,2024-05-15,Electricity,156,60.77,Bezahlt
222244,5589,2024-05-15,Gas,184,26.15,Bezahlt
222245,5589,2024-06-15,Electricity,132,52.8,Bezahlt
222246,5589,2024-06-15,Gas,98,20.78,Bezahlt
222247,5589,2024-07-15,Electricity,196,85.12,Bezahlt
222248,5589,2024-08-15,Electricity,205,89.85,Bezahlt
222249,5589,2024-09-15,Electricity,256,108.43,Bezahlt
222250,5589,2024-10-15,Electricity,339,127.16,Offen
222251,5589,2024-11-15,Electricity,317,133.9,Offen
222252,5589,2024-12-15,Electricity,450,165.29,Bezahlt
222253,5589,2025-01-15,Electricity,407,152.76,Bezahlt
222254,5589,2025-02-15,Electricity,364,153.58,Bezahlt
222255,5589,2025-03-15,Electricity,330,142.5,Bezahlt
222256,5589,2025-04-15,Electricity,339,142.59,Bezahlt
222257,5589,2025-05-15,Electricity,257,96.63,Bezahlt
222258,5589,2025-06-15,Electricity,207,88.07,Überfällig
222259,5590,2023-01-15,Electricity,1353,430.98,Bezahlt
222260,5590,2023-01-15,Gas,4065,434.44,Offen
222261,5590,2023-02-15,Electricity,1485,551.04,Bezahlt
222262,5590,2023-02-15,Gas,4614,562.83,Bezahlt
222263,5590,2023-03-15,Electricity,1090,373.82,Bezahlt
222264,5590,2023-03-15,Gas,4182,414.24,Bezahlt
222265,5590,2023-04-15,Electricity,1104,394.17,Bezahlt
222266,5590,2023-04-15,Gas,2299,297.88,Bezahlt
222267,5590,2023-05-15,Electricity,905,368.29,Bezahlt
222268,5590,2023-05-15,Gas,830,83.93,Bezahlt
222269,5590,2023-06-15,Electricity,781,299.6,Bezahlt
222270,5590,2023-06-15,Gas,542,59.5,Bezahlt
222271,5590,2023-07-15,Electricity,739,244.57,Bezahlt
222272,5590,2023-07-15,Gas,440,56.59,Überfällig
222273,5590,2023-08-15,Electricity,640,264.33,Bezahlt
222274,5590,2023-08-15,Gas,422,47.72,Bezahlt
222275,5590,2023-09-15,Electricity,861,352.21,Bezahlt
222276,5590,2023-09-15,Gas,853,98.98,Bezahlt
222277,5590,2023-10-15,Electricity,963,371.13,Bezahlt
222278,5590,2023-10-15,Gas,1544,170.0,Offen
222279,5590,2023-11-15,Electricity,1371,521.76,Bezahlt
222280,5590,2023-11-15,Gas,3293,423.27,Bezahlt
222281,5590,2023-12-15,Electricity,1363,442.43,Bezahlt
222282,5590,2023-12-15,Gas,4603,575.1,Bezahlt
222283,5590,2024-01-15,Electricity,1477,458.34,Bezahlt
222284,5590,2024-01-15,Gas,4313,522.25,Überfällig
222285,5590,2024-02-15,Electricity,1159,454.04,Bezahlt
222286,5590,2024-02-15,Gas,3976,449.79,Bezahlt
222287,5590,2024-03-15,Electricity,997,353.58,Bezahlt
222288,5590,2024-03-15,Gas,3659,341.27,Bezahlt
222289,5590,2024-04-15,Electricity,1066,364.81,Bezahlt
222290,5590,2024-04-15,Gas,1797,173.87,Bezahlt
222291,5590,2024-05-15,Electricity,1003,379.09,Offen
222292,5590,2024-05-15,Gas,1056,136.49,Bezahlt
222293,5590,2024-06-15,Electricity,687,271.61,Bezahlt
222294,5590,2024-06-15,Gas,594,73.67,Bezahlt
222295,5590,2024-07-15,Electricity,769,250.83,Bezahlt
222296,5590,2024-07-15,Gas,415,56.57,Bezahlt
222297,5590,2024-08-15,Electricity,695,280.78,Bezahlt
222298,5590,2024-08-15,Gas,329,43.13,Bezahlt
222299,5590,2024-09-15,Electricity,1037,377.7,Bezahlt
222300,5590,2024-09-15,Gas,785,97.05,Bezahlt
222301,5590,2024-10-15,Electricity,1081,444.42,Bezahlt
222302,5590,2024-10-15,Gas,1501,198.05,Bezahlt
222303,5590,2024-11-15,Electricity,1232,501.45,Bezahlt
222304,5590,2024-11-15,Gas,3571,429.54,Bezahlt
222305,5590,2024-12-15,Electricity,1587,504.36,Bezahlt
222306,5590,2024-12-15,Gas,4505,420.99,Bezahlt
222307,5590,2025-01-15,Electricity,1397,488.76,Bezahlt
222308,5590,2025-01-15,Gas,4109,425.42,Bezahlt
222309,5590,2025-02-15,Electricity,1272,412.65,Offen
222310,5590,2025-02-15,Gas,3682,454.5,Überfällig
222311,5590,2025-03-15,Electricity,1180,408.97,Bezahlt
222312,5590,2025-03-15,Gas,3453,327.2,Bezahlt
222313,5590,2025-04-15,Electricity,923,343.73,Bezahlt
222314,5590,2025-04-15,Gas,2134,228.17,Bezahlt
222315,5590,2025-05-15,Electricity,944,370.97,Bezahlt
222316,5590,2025-05-15,Gas,884,114.33,Bezahlt
222317,5590,2025-06-15,Electricity,705,233.22,Bezahlt
222318,5590,2025-06-15,Gas,460,65.93,Bezahlt
222319,5591,2023-01-15,Electricity,717,261.19,Bezahlt
222320,5591,2023-02-15,Electricity,601,209.96,Bezahlt
222321,5591,2023-03-15,Electricity,625,220.51,Bezahlt
222322,5591,2023-04-15,Electricity,501,185.02,Bezahlt
222323,5591,2023-05-15,Electricity,476,163.94,Bezahlt
222324,5591,2023-06-15,Electricity,379,154.33,Bezahlt
222325,5591,2023-07-15,Electricity,356,154.18,Offen
222326,5591,2023-08-15,Electricity,299,114.91,Bezahlt
222327,5591,2023-09-15,Electricity,546,217.49,Offen
222328,5591,2023-10-15,Electricity,571,204.61,Bezahlt
222329,5591,2023-11-15,Electricity,643,215.1,Bezahlt
222330,5591,2023-12-15,Electricity,745,271.61,Bezahlt
222331,5591,2024-01-15,Electricity,742,305.86,Bezahlt
222332,5591,2024-02-15,Electricity,677,266.97,Bezahlt
222333,5591,2024-03-15,Electricity,563,225.85,Bezahlt
222334,5591,2024-04-15,Electricity,434,152.25,Bezahlt
222335,5591,2024-05-15,Electricity,548,204.97,Bezahlt
222336,5591,2024-06-15,Electricity,393,163.16,Bezahlt
222337,5591,2024-07-15,Electricity,345,117.14,Offen
222338,5591,2024-08-15,Electricity,377,131.77,Bezahlt
222339,5591,2024-09-15,Electricity,497,206.26,Bezahlt
222340,5591,2024-10-15,Electricity,552,213.54,Bezahlt
222341,5591,2024-11-15,Electricity,651,247.26,Bezahlt
222342,5591,2024-12-15,Electricity,600,230.47,Überfällig
222343,5591,2025-01-15,Electricity,630,259.64,Offen
222344,5591,2025-02-15,Electricity,672,262.49,Bezahlt
222345,5591,2025-03-15,Electricity,605,208.71,Bezahlt
222346,5591,2025-04-15,Electricity,459,188.73,Bezahlt
222347,5591,2025-05-15,Electricity,536,182.84,Bezahlt
222348,5591,2025-06-15,Electricity,344,118.26,Bezahlt
222349,5592,2023-01-15,Electricity,216,80.9,Offen
222350,5592,2023-01-15,Gas,881,98.64,Bezahlt
222351,5592,2023-02-15,Electricity,232,93.46,Bezahlt
222352,5592,2023-02-15,Gas,981,103.59,Bezahlt
222353,5592,2023-03-15,Electricity,160,62.59,Bezahlt
222354,5592,2023-03-15,Gas,782,94.32,Offen
222355,5592,2023-04-15,Electricity,154,69.74,Bezahlt
222356,5592,2023-04-15,Gas,412,53.11,Offen
222357,5592,2023-05-15,Electricity,149,63.43,Bezahlt
222358,5592,2023-05-15,Gas,227,29.55,Überfällig
222359,5592,2023-06-15,Electricity,140,62.59,Offen
222360,5592,2023-06-15,Gas,114,20.08,Bezahlt
222361,5592,2023-07-15,Electricity,109,54.98,Bezahlt
222362,5592,2023-07-15,Gas,65,15.91,Bezahlt
222363,5592,2023-08-15,Electricity,104,51.01,Bezahlt
222364,5592,2023-08-15,Gas,87,18.08,Bezahlt
222365,5592,2023-09-15,Electricity,190,84.86,Bezahlt
222366,5592,2023-09-15,Gas,162,26.78,Bezahlt
222367,5592,2023-10-15,Electricity,152,70.24,Bezahlt
222368,5592,2023-10-15,Gas,331,39.34,Bezahlt
222369,5592,2023-11-15,Electricity,194,76.72,Offen
222370,5592,2023-11-15,Gas,652,85.96,Bezahlt
222371,5592,2023-12-15,Electricity,212,88.51,Bezahlt
222372,5592,2023-12-15,Gas,655,72.04,Bezahlt
222373,5592,2024-01-15,Electricity,187,70.62,Bezahlt
222374,5592,2024-01-15,Gas,779,106.64,Bezahlt
222375,5592,2024-02-15,Electricity,185,82.66,Bezahlt
222376,5592,2024-02-15,Gas,978,112.93,Bezahlt
222377,5592,2024-03-15,Electricity,192,85.79,Bezahlt
222378,5592,2024-03-15,Gas,674,93.47,Bezahlt
222379,5592,2024-04-15,Electricity,184,79.47,Bezahlt
222380,5592,2024-04-15,Gas,373,42.68,Bezahlt
222381,5592,2024-05-15,Electricity,161,72.31,Bezahlt
222382,5592,2024-05-15,Gas,175,31.58,Bezahlt
222383,5592,2024-06-15,Electricity,117,49.29,Bezahlt
222384,5592,2024-06-15,Gas,118,22.36,Bezahlt
222385,5592,2024-07-15,Electricity,130,55.6,Bezahlt
222386,5592,2024-07-15,Gas,65,16.4,Bezahlt
222387,5592,2024-08-15,Electricity,101,50.18,Bezahlt
222388,5592,2024-08-15,Gas,72,16.63,Bezahlt
222389,5592,2024-09-15,Electricity,189,70.63,Überfällig
222390,5592,2024-09-15,Gas,146,23.55,Bezahlt
222391,5592,2024-10-15,Electricity,167,69.51,Bezahlt
222392,5592,2024-10-15,Gas,395,58.9,Bezahlt
222393,5592,2024-11-15,Electricity,184,74.58,Bezahlt
222394,5592,2024-11-15,Gas,703,83.14,Überfällig
222395,5592,2024-12-15,Electricity,245,97.63,Bezahlt
222396,5592,2024-12-15,Gas,768,93.2,Bezahlt
222397,5592,2025-01-15,Electricity,196,82.97,Bezahlt
222398,5592,2025-01-15,Gas,1079,107.22,Bezahlt
222399,5592,2025-02-15,Electricity,221,83.34,Bezahlt
222400,5592,2025-02-15,Gas,941,109.73,Bezahlt
222401,5592,2025-03-15,Electricity,179,73.77,Bezahlt
222402,5592,2025-03-15,Gas,731,79.28,Bezahlt
222403,5592,2025-04-15,Electricity,181,79.54,Bezahlt
222404,5592,2025-04-15,Gas,346,50.31,Bezahlt
222405,5592,2025-05-15,Electricity,184,74.58,Bezahlt
222406,5592,2025-05-15,Gas,234,36.8,Bezahlt
222407,5592,2025-06-15,Electricity,142,63.76,Bezahlt
222408,5592,2025-06-15,Gas,88,18.48,Bezahlt
222409,5593,2023-01-15,Electricity,362,152.06,Bezahlt
222410,5593,2023-02-15,Electricity,401,141.51,Bezahlt
222411,5593,2023-03-15,Electricity,280,121.11,Bezahlt
222412,5593,2023-04-15,Electricity,310,111.66,Überfällig
222413,5593,2023-05-15,Electricity,286,111.43,Bezahlt
222414,5593,2023-06-15,Electricity,187,74.42,Bezahlt
222415,5593,2023-07-15,Electricity,194,72.83,Bezahlt
222416,5593,2023-08-15,Electricity,181,69.8,Bezahlt
222417,5593,2023-09-15,Electricity,289,110.67,Bezahlt
222418,5593,2023-10-15,Electricity,308,135.16,Bezahlt
222419,5593,2023-11-15,Electricity,347,127.91,Bezahlt
222420,5593,2023-12-15,Electricity,368,155.2,Bezahlt
222421,5593,2024-01-15,Electricity,343,123.87,Bezahlt
222422,5593,2024-02-15,Electricity,405,144.54,Bezahlt
222423,5593,2024-03-15,Electricity,260,104.37,Bezahlt
222424,5593,2024-04-15,Electricity,300,112.05,Bezahlt
222425,5593,2024-05-15,Electricity,248,104.42,Bezahlt
222426,5593,2024-06-15,Electricity,220,91.1,Bezahlt
222427,5593,2024-07-15,Electricity,209,79.57,Bezahlt
222428,5593,2024-08-15,Electricity,215,92.74,Bezahlt
222429,5593,2024-09-15,Electricity,288,120.86,Bezahlt
222430,5593,2024-10-15,Electricity,264,105.39,Überfällig
222431,5593,2024-11-15,Electricity,322,137.12,Bezahlt
222432,5593,2024-12-15,Electricity,435,144.35,Offen
222433,5593,2025-01-15,Electricity,328,124.19,Bezahlt
222434,5593,2025-02-15,Electricity,319,109.21,Bezahlt
222435,5593,2025-03-15,Electricity,289,115.14,Bezahlt
222436,5593,2025-04-15,Electricity,293,121.97,Bezahlt
222437,5593,2025-05-15,Electricity,268,116.16,Bezahlt
222438,5593,2025-06-15,Electricity,225,82.4,Bezahlt
222439,5594,2023-01-15,Electricity,569,201.25,Bezahlt
222440,5594,2023-02-15,Electricity,463,160.14,Bezahlt
222441,5594,2023-03-15,Electricity,406,158.66,Offen
222442,5594,2023-04-15,Electricity,463,157.35,Bezahlt
222443,5594,2023-05-15,Electricity,403,166.72,Bezahlt
222444,5594,2023-06-15,Electricity,277,97.77,Offen
222445,5594,2023-07-15,Electricity,263,95.57,Bezahlt
222446,5594,2023-08-15,Electricity,309,108.18,Bezahlt
222447,5594,2023-09-15,Electricity,379,126.46,Bezahlt
222448,5594,2023-10-15,Electricity,398,170.76,Bezahlt
222449,5594,2023-11-15,Electricity,453,172.93,Bezahlt
222450,5594,2023-12-15,Electricity,558,204.54,Offen
222451,5594,2024-01-15,Electricity,583,204.41,Bezahlt
222452,5594,2024-02-15,Electricity,467,187.42,Bezahlt
222453,5594,2024-03-15,Electricity,502,202.42,Bezahlt
222454,5594,2024-04-15,Electricity,454,170.72,Bezahlt
222455,5594,2024-05-15,Electricity,417,175.42,Offen
222456,5594,2024-06-15,Electricity,282,112.51,Bezahlt
222457,5594,2024-07-15,Electricity,315,122.34,Bezahlt
222458,5594,2024-08-15,Electricity,323,126.78,Überfällig
222459,5594,2024-09-15,Electricity,406,135.91,Bezahlt
222460,5594,2024-10-15,Electricity,408,166.89,Bezahlt
222461,5594,2024-11-15,Electricity,494,180.56,Bezahlt
222462,5594,2024-12-15,Electricity,591,196.09,Bezahlt
222463,5594,2025-01-15,Electricity,501,185.83,Offen
222464,5594,2025-02-15,Electricity,600,207.24,Bezahlt
222465,5594,2025-03-15,Electricity,389,159.1,Bezahlt
222466,5594,2025-04-15,Electricity,390,131.89,Bezahlt
222467,5594,2025-05-15,Electricity,381,147.62,Bezahlt
222468,5594,2025-06-15,Electricity,267,117.0,Offen
222469,5595,2023-01-15,Electricity,533,180.64,Bezahlt
222470,5595,2023-02-15,Electricity,463,168.48,Bezahlt
222471,5595,2023-03-15,Electricity,488,202.5,Bezahlt
222472,5595,2023-04-15,Electricity,439,160.77,Offen
222473,5595,2023-05-15,Electricity,425,159.43,Bezahlt
222474,5595,2023-06-15,Electricity,297,107.86,Bezahlt
222475,5595,2023-07-15,Electricity,318,109.52,Bezahlt
222476,5595,2023-08-15,Electricity,288,126.85,Offen
222477,5595,2023-09-15,Electricity,421,172.75,Bezahlt
222478,5595,2023-10-15,Electricity,381,163.47,Bezahlt
222479,5595,2023-11-15,Electricity,562,196.98,Bezahlt
222480,5595,2023-12-15,Electricity,652,221.22,Bezahlt
222481,5595,2024-01-15,Electricity,591,233.34,Offen
222482,5595,2024-02-15,Electricity,593,248.29,Bezahlt
222483,5595,2024-03-15,Electricity,423,165.18,Offen
222484,5595,2024-04-15,Electricity,357,135.81,Bezahlt
222485,5595,2024-05-15,Electricity,408,141.2,Offen
222486,5595,2024-06-15,Electricity,268,99.01,Bezahlt
222487,5595,2024-07-15,Electricity,288,99.8,Bezahlt
222488,5595,2024-08-15,Electricity,330,138.64,Offen
222489,5595,2024-09-15,Electricity,399,167.89,Bezahlt
222490,5595,2024-10-15,Electricity,400,168.58,Bezahlt
222491,5595,2024-11-15,Electricity,546,217.69,Bezahlt
222492,5595,2024-12-15,Electricity,629,203.32,Bezahlt
222493,5595,2025-01-15,Electricity,513,202.66,Bezahlt
222494,5595,2025-02-15,Electricity,568,229.17,Bezahlt
222495,5595,2025-03-15,Electricity,453,157.44,Bezahlt
222496,5595,2025-04-15,Electricity,435,171.88,Bezahlt
222497,5595,2025-05-15,Electricity,448,159.33,Offen
222498,5595,2025-06-15,Electricity,349,140.06,Bezahlt
222499,5596,2023-01-15,Electricity,378,137.57,Bezahlt
222500,5596,2023-01-15,Gas,1922,187.5,Bezahlt
222501,5596,2023-02-15,Electricity,382,152.73,Bezahlt
222502,5596,2023-02-15,Gas,2014,244.77,Bezahlt
222503,5596,2023-03-15,Electricity,274,109.65,Bezahlt
222504,5596,2023-03-15,Gas,1484,158.82,Bezahlt
222505,5596,2023-04-15,Electricity,282,110.25,Bezahlt
222506,5596,2023-04-15,Gas,700,90.03,Bezahlt
222507,5596,2023-05-15,Electricity,247,109.59,Bezahlt
222508,5596,2023-05-15,Gas,445,55.24,Bezahlt
222509,5596,2023-06-15,Electricity,173,74.98,Bezahlt
222510,5596,2023-06-15,Gas,171,28.6,Bezahlt
222511,5596,2023-07-15,Electricity,214,80.59,Bezahlt
222512,5596,2023-07-15,Gas,156,25.58,Bezahlt
222513,5596,2023-08-15,Electricity,206,74.61,Bezahlt
222514,5596,2023-08-15,Gas,150,23.31,Bezahlt
222515,5596,2023-09-15,Electricity,265,97.27,Bezahlt
222516,5596,2023-09-15,Gas,348,48.32,Überfällig
222517,5596,2023-10-15,Electricity,267,105.72,Bezahlt
222518,5596,2023-10-15,Gas,694,82.03,Bezahlt
222519,5596,2023-11-15,Electricity,349,137.35,Bezahlt
222520,5596,2023-11-15,Gas,1269,166.94,Bezahlt
222521,5596,2023-12-15,Electricity,402,146.89,Bezahlt
222522,5596,2023-12-15,Gas,1649,181.76,Bezahlt
222523,5596,2024-01-15,Electricity,375,145.13,Offen
222524,5596,2024-01-15,Gas,1539,171.43,Bezahlt
222525,5596,2024-02-15,Electricity,311,119.47,Bezahlt
222526,5596,2024-02-15,Gas,1520,186.13,Bezahlt
222527,5596,2024-03-15,Electricity,328,111.4,Bezahlt
222528,5596,2024-03-15,Gas,1454,159.77,Bezahlt
222529,5596,2024-04-15,Electricity,305,127.73,Offen
222530,5596,2024-04-15,Gas,933,99.97,Bezahlt
222531,5596,2024-05-15,Electricity,263,110.64,Offen
222532,5596,2024-05-15,Gas,413,62.4,Bezahlt
222533,5596,2024-06-15,Electricity,194,75.83,Bezahlt
222534,5596,2024-06-15,Gas,207,29.51,Bezahlt
222535,5596,2024-07-15,Electricity,175,76.23,Bezahlt
222536,5596,2024-07-15,Gas,150,25.89,Offen
222537,5596,2024-08-15,Electricity,202,88.44,Überfällig
222538,5596,2024-08-15,Gas,162,27.7,Bezahlt
222539,5596,2024-09-15,Electricity,254,99.97,Bezahlt
222540,5596,2024-09-15,Gas,339,50.74,Bezahlt
222541,5596,2024-10-15,Electricity,282,101.94,Bezahlt
222542,5596,2024-10-15,Gas,769,95.93,Bezahlt
222543,5596,2024-11-15,Electricity,296,121.2,Bezahlt
222544,5596,2024-11-15,Gas,1476,166.44,Bezahlt
222545,5596,2024-12-15,Electricity,322,136.38,Bezahlt
222546,5596,2024-12-15,Gas,1570,189.63,Bezahlt
222547,5596,2025-01-15,Electricity,334,114.8,Bezahlt
222548,5596,2025-01-15,Gas,1621,212.89,Bezahlt
222549,5596,2025-02-15,Electricity,376,156.68,Bezahlt
222550,5596,2025-02-15,Gas,1775,169.18,Bezahlt
222551,5596,2025-03-15,Electricity,286,120.75,Bezahlt
222552,5596,2025-03-15,Gas,1351,159.27,Bezahlt
222553,5596,2025-04-15,Electricity,244,106.1,Bezahlt
222554,5596,2025-04-15,Gas,646,84.69,Offen
222555,5596,2025-05-15,Electricity,251,89.14,Bezahlt
222556,5596,2025-05-15,Gas,362,43.75,Überfällig
222557,5596,2025-06-15,Electricity,186,78.04,Bezahlt
222558,5596,2025-06-15,Gas,168,30.44,Bezahlt
222559,5597,2023-01-15,Electricity,730,253.52,Bezahlt
222560,5597,2023-02-15,Electricity,584,218.05,Bezahlt
222561,5597,2023-03-15,Electricity,591,190.47,Bezahlt
222562,5597,2023-04-15,Electricity,531,218.33,Bezahlt
222563,5597,2023-05-15,Electricity,578,203.53,Bezahlt
222564,5597,2023-06-15,Electricity,413,150.18,Bezahlt
222565,5597,2023-07-15,Electricity,380,157.72,Bezahlt
222566,5597,2023-08-15,Electricity,335,141.9,Bezahlt
222567,5597,2023-09-15,Electricity,584,208.59,Bezahlt
222568,5597,2023-10-15,Electricity,506,188.91,Bezahlt
222569,5597,2023-11-15,Electricity,587,236.66,Bezahlt
222570,5597,2023-12-15,Electricity,678,219.97,Bezahlt
222571,5597,2024-01-15,Electricity,645,245.7,Bezahlt
222572,5597,2024-02-15,Electricity,593,236.74,Überfällig
222573,5597,2024-03-15,Electricity,497,203.48,Bezahlt
222574,5597,2024-04-15,Electricity,545,222.0,Offen
222575,5597,2024-05-15,Electricity,547,179.63,Bezahlt
222576,5597,2024-06-15,Electricity,366,148.49,Bezahlt
222577,5597,2024-07-15,Electricity,356,154.35,Bezahlt
222578,5597,2024-08-15,Electricity,310,121.29,Bezahlt
222579,5597,2024-09-15,Electricity,459,157.63,Bezahlt
222580,5597,2024-10-15,Electricity,442,174.17,Überfällig
222581,5597,2024-11-15,Electricity,708,292.66,Bezahlt
222582,5597,2024-12-15,Electricity,805,268.29,Bezahlt
222583,5597,2025-01-15,Electricity,603,195.18,Bezahlt
222584,5597,2025-02-15,Electricity,645,228.94,Bezahlt
222585,5597,2025-03-15,Electricity,605,233.97,Bezahlt
222586,5597,2025-04-15,Electricity,450,178.0,Bezahlt
222587,5597,2025-05-15,Electricity,584,206.43,Bezahlt
222588,5597,2025-06-15,Electricity,397,135.32,Bezahlt
222589,5598,2023-01-15,Electricity,577,186.47,Bezahlt
222590,5598,2023-02-15,Electricity,615,199.94,Bezahlt
222591,5598,2023-03-15,Electricity,470,192.46,Bezahlt
222592,5598,2023-04-15,Electricity,435,170.6,Bezahlt
222593,5598,2023-05-15,Electricity,414,152.72,Bezahlt
