transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount,approval_status,procurement_method,approver_id,approval_date,purchase_order_number,contract_reference
15463,2025-06-28,2,21,196,15,6227,484.98,Approved,Vertrag,760,2025-06-30,PO-328650,VTR-2023-8220
15464,2023-11-13,2,36,53,13,6611,389.43,Approved,Vertrag,815,2023-11-18,,VTR-2022-6801
15465,2023-08-13,1,19,85,7,17705,4366.37,Approved,Direktvergabe,565,2023-08-18,PO-209176,VTR-2022-4838
15466,2022-06-21,1,24,91,15,8092,1068.58,Approved,Direktvergabe,46,2022-06-28,PO-232160,
15467,2025-01-12,2,14,181,7,18788,830.38,Approved,Ausschreibung,487,2025-01-13,PO-918557,
15468,2022-11-22,1,40,92,6,5955,4502.53,Approved,Vertrag,45,2022-11-27,PO-203261,
15469,2023-08-01,1,17,76,1,11841,1247.6,Approved,Vertrag,315,2023-08-08,PO-545837,VTR-2025-9016
15470,2024-09-15,3,27,185,2,4584,722.93,Approved,Direktvergabe,621,2024-09-21,,VTR-2024-8608
15471,2023-03-03,1,33,39,5,13581,4710.72,Approved,Vertrag,734,2023-03-07,PO-873267,VTR-2020-1411
15472,2023-11-03,2,10,196,10,16804,1030.38,Approved,Vertrag,329,2023-11-09,PO-648294,VTR-2020-2674
15473,2023-07-11,1,35,90,5,7691,878.96,Approved,Vertrag,619,2023-07-14,,
15474,2024-12-01,1,14,46,14,5853,1880.74,Approved,Vertrag,862,2024-12-02,PO-567116,
15475,2024-08-16,1,10,97,4,6213,4000.83,Approved,Vertrag,837,2024-08-23,PO-919225,
15476,2022-11-27,1,14,144,5,9586,4165.47,Pending,Vertrag,,,PO-455809,
15477,2025-03-25,2,17,87,12,4852,293.32,Approved,Vertrag,706,2025-03-28,PO-893108,VTR-2025-3427
15478,2022-04-15,2,31,63,2,16477,1984.63,Approved,Vertrag,99,2022-04-21,PO-444350,VTR-2024-6966
15479,2023-09-09,3,37,156,4,19999,1866.91,Approved,Vertrag,59,2023-09-16,,
15480,2023-07-24,1,20,140,6,8030,4786.86,Approved,Vertrag,384,2023-07-29,PO-843223,VTR-2021-5433
15481,2024-11-04,2,16,91,4,18842,1425.31,Approved,Ausschreibung,143,2024-11-11,PO-542713,
15482,2024-11-13,1,33,140,9,12929,2528.36,Approved,Ausschreibung,53,2024-11-17,PO-984274,VTR-2022-7345
15483,2024-06-28,1,20,84,15,3528,3697.14,Approved,Vertrag,374,2024-06-29,,
15484,2023-12-01,1,37,191,14,7461,3391.75,Approved,Direktvergabe,272,2023-12-06,PO-669416,VTR-2023-1421
15485,2024-08-22,2,24,6,14,5189,1855.65,Approved,Ausschreibung,853,2024-08-28,PO-552254,
15486,2024-04-24,1,29,120,7,17960,1341.63,Approved,Ausschreibung,374,2024-04-29,PO-313363,
15487,2024-06-16,2,27,59,8,19667,621.12,Pending,Direktvergabe,,,PO-680199,VTR-2025-9711
15488,2022-09-01,1,18,181,13,3063,4643.39,Approved,Vertrag,48,2022-09-02,,
15489,2022-12-24,1,23,78,7,11869,621.15,Approved,Direktvergabe,60,2022-12-28,PO-888497,VTR-2022-1084
15490,2024-08-17,3,18,100,15,9273,1017.34,Rejected,Direktvergabe,864,2024-08-22,PO-133338,
15491,2022-09-08,1,39,141,12,6402,1066.37,Approved,Ausschreibung,733,2022-09-13,PO-562668,
15492,2022-01-02,1,27,151,11,17609,3962.02,Approved,Direktvergabe,529,2022-01-07,,VTR-2021-6531
15493,2022-12-22,2,22,47,11,13072,984.54,Approved,Direktvergabe,354,2022-12-23,PO-801672,VTR-2025-5841
15494,2022-07-12,2,13,181,1,7235,781.51,Pending,Vertrag,,,PO-410215,
15495,2022-12-07,2,18,128,6,17158,581.93,Approved,Vertrag,405,2022-12-12,PO-173584,
15496,2025-03-27,2,16,157,6,17756,1704.51,Approved,Vertrag,809,2025-04-03,PO-743334,VTR-2025-9024
15497,2022-01-13,1,38,23,7,6960,329.7,Approved,Direktvergabe,939,2022-01-17,PO-483615,VTR-2025-3053
15498,2024-03-18,2,26,195,13,3989,1245.35,Approved,Direktvergabe,409,2024-03-22,PO-674591,
15499,2022-08-20,1,36,28,1,10675,3730.94,Approved,Vertrag,922,2022-08-23,,VTR-2025-4685
15500,2022-04-16,1,14,51,13,18212,1305.6,Approved,Ausschreibung,467,2022-04-20,PO-759298,VTR-2023-8583
15501,2022-04-20,1,22,13,6,14659,2743.6,Approved,Ausschreibung,550,2022-04-26,,
15502,2025-01-06,1,33,179,10,3971,1156.8,Approved,Ausschreibung,53,2025-01-09,,VTR-2025-8778
15503,2025-04-23,3,22,31,8,893,551.72,Approved,Vertrag,375,2025-04-30,PO-892943,VTR-2025-5266
15504,2025-02-20,3,13,143,13,17146,911.46,Approved,Vertrag,981,2025-02-24,PO-242706,VTR-2023-4852
15505,2025-04-12,2,20,198,11,5124,1368.28,Approved,Ausschreibung,584,2025-04-19,,VTR-2023-3305
15506,2022-07-23,1,30,50,1,11382,1911.88,Approved,Vertrag,66,2022-07-27,PO-666873,VTR-2020-5698
15507,2022-04-22,2,32,140,8,624,1006.31,Approved,Ausschreibung,909,2022-04-24,,VTR-2024-5330
15508,2023-09-23,1,36,63,2,11506,2993.02,Approved,Direktvergabe,523,2023-09-26,PO-200965,VTR-2023-8666
15509,2022-10-13,3,34,102,11,5264,964.92,Approved,Vertrag,347,2022-10-14,PO-790485,
15510,2023-10-08,2,38,18,10,16063,1541.97,Approved,Direktvergabe,858,2023-10-11,PO-298724,
15511,2024-04-10,2,14,111,1,2318,62.52,Approved,Vertrag,296,2024-04-11,,VTR-2022-2007
15512,2022-07-11,1,13,152,14,6630,4292.33,Approved,Vertrag,536,2022-07-17,PO-208182,VTR-2022-5190
15513,2022-11-12,1,35,80,1,5070,2310.12,Approved,Direktvergabe,219,2022-11-15,PO-370413,
15514,2023-09-21,2,25,155,14,17946,952.26,Pending,Direktvergabe,,,PO-566843,VTR-2021-6552
15515,2022-10-20,2,20,176,2,5871,633.84,Approved,Ausschreibung,134,2022-10-21,,VTR-2023-9650
15516,2023-06-06,3,27,44,2,13786,1339.44,Approved,Vertrag,824,2023-06-09,PO-250507,VTR-2025-2569
15517,2022-07-25,1,40,192,1,15462,2690.5,Approved,Ausschreibung,104,2022-08-01,PO-859170,
15518,2023-10-13,3,18,125,1,1090,1388.12,Approved,Direktvergabe,452,2023-10-19,,
15519,2023-10-25,2,12,93,13,16849,1444.44,Approved,Vertrag,433,2023-11-01,PO-178174,VTR-2020-5174
15520,2024-04-04,2,16,183,12,6755,1172.71,Approved,Direktvergabe,279,2024-04-08,,
15521,2025-06-08,2,20,97,9,14842,457.43,Approved,Direktvergabe,101,2025-06-12,,
15522,2024-11-15,2,36,18,11,8224,571.3,Approved,Direktvergabe,335,2024-11-21,PO-717490,VTR-2021-9378
15523,2023-11-01,2,16,117,7,9517,795.65,Approved,Direktvergabe,409,2023-11-06,,
15524,2022-02-23,1,21,71,11,15367,968.76,Approved,Direktvergabe,731,2022-02-24,PO-890750,VTR-2020-3207
15525,2022-06-11,1,26,87,15,9111,4932.54,Approved,Vertrag,1,2022-06-18,PO-393004,VTR-2021-6603
15526,2024-07-31,3,22,37,10,9150,160.58,Pending,Ausschreibung,,,PO-435172,
15527,2024-07-26,3,17,122,2,5914,86.37,Rejected,Direktvergabe,266,2024-08-02,PO-730790,
15528,2022-05-06,3,25,12,11,4240,1105.1,Approved,Vertrag,69,2022-05-08,PO-779025,
15529,2023-10-28,3,28,69,1,16259,195.54,Approved,Vertrag,773,2023-10-29,PO-509333,VTR-2021-8063
15530,2024-03-21,1,32,67,14,4973,838.32,Approved,Vertrag,135,2024-03-24,PO-598934,VTR-2021-2989
15531,2024-06-07,2,34,8,10,12586,1595.5,Approved,Vertrag,999,2024-06-14,,VTR-2024-7799
15532,2022-02-10,3,34,90,15,10994,836.97,Pending,Vertrag,,,PO-760423,VTR-2021-9901
15533,2022-07-30,2,19,46,5,608,1240.64,Approved,Vertrag,590,2022-07-31,PO-194738,VTR-2025-3011
15534,2024-01-18,1,38,110,10,4982,3791.64,Pending,Direktvergabe,,,PO-432248,VTR-2022-1914
15535,2023-07-03,3,19,8,12,5738,1968.41,Approved,Ausschreibung,346,2023-07-05,PO-154287,
15536,2022-11-14,1,11,200,15,19870,1107.12,Approved,Direktvergabe,523,2022-11-21,,VTR-2022-7860
15537,2022-12-11,2,37,163,6,7526,1157.72,Approved,Direktvergabe,46,2022-12-13,PO-996688,VTR-2023-7804
15538,2022-01-21,1,22,7,7,18394,2852.56,Approved,Vertrag,639,2022-01-27,,
15539,2024-02-24,2,35,20,10,15500,1358.05,Approved,Direktvergabe,476,2024-02-26,PO-580699,
15540,2022-02-03,2,34,131,13,17629,352.85,Pending,Direktvergabe,,,PO-602096,VTR-2023-2192
15541,2024-02-24,2,31,108,14,828,1179.1,Approved,Direktvergabe,762,2024-02-27,PO-472334,
15542,2024-09-23,2,24,118,8,9766,1175.37,Approved,Ausschreibung,572,2024-09-28,PO-628327,
15543,2022-12-28,2,33,61,1,3195,1373.0,Approved,Vertrag,275,2023-01-02,PO-697057,VTR-2023-6442
15544,2025-05-20,1,18,117,10,6361,4589.94,Approved,Ausschreibung,611,2025-05-25,PO-562454,
15545,2025-05-29,2,37,159,4,14562,1030.57,Rejected,Direktvergabe,138,2025-06-05,PO-562213,VTR-2025-6485
15546,2025-06-09,1,29,159,13,645,2657.16,Approved,Ausschreibung,963,2025-06-14,PO-549031,VTR-2020-9266
15547,2024-07-07,2,26,134,10,13876,951.07,Approved,Direktvergabe,503,2024-07-09,,
15548,2022-07-27,2,40,91,9,18953,560.42,Approved,Direktvergabe,856,2022-07-29,PO-306931,VTR-2024-1431
15549,2023-09-15,3,17,57,8,4009,1281.63,Approved,Direktvergabe,522,2023-09-20,,
15550,2025-03-06,1,15,149,8,14903,2333.06,Approved,Ausschreibung,808,2025-03-10,,VTR-2022-8864
15551,2023-04-21,2,23,86,3,7151,405.77,Approved,Vertrag,807,2023-04-27,,VTR-2022-1026
15552,2024-07-15,1,38,188,2,1054,4791.99,Approved,Ausschreibung,684,2024-07-21,PO-290797,VTR-2021-2053
15553,2024-10-19,2,10,105,3,7230,1111.83,Approved,Ausschreibung,104,2024-10-21,PO-537419,
15554,2024-04-24,3,23,17,11,5419,1264.28,Approved,Vertrag,208,2024-04-25,,
15555,2025-02-21,2,20,89,6,3036,1379.76,Approved,Direktvergabe,955,2025-02-24,,
15556,2022-07-24,1,31,52,7,18662,1862.94,Approved,Vertrag,990,2022-07-25,,VTR-2025-2649
15557,2022-09-16,1,22,81,1,13009,4821.43,Approved,Direktvergabe,37,2022-09-23,,VTR-2025-7273
15558,2023-05-24,1,18,159,7,9254,838.96,Approved,Ausschreibung,52,2023-05-26,PO-580842,VTR-2025-7628
15559,2024-10-14,2,16,102,4,1046,872.42,Approved,Ausschreibung,539,2024-10-19,,VTR-2023-3095
15560,2024-05-28,2,34,15,10,3805,1508.8,Approved,Direktvergabe,182,2024-05-29,PO-636672,VTR-2025-8659
15561,2022-11-03,3,33,119,14,9106,1954.61,Approved,Direktvergabe,602,2022-11-06,,VTR-2021-3338
15562,2023-06-05,3,21,6,1,10069,690.47,Approved,Vertrag,210,2023-06-12,PO-510903,VTR-2025-4728
15563,2023-01-17,1,17,178,8,6978,2025.74,Approved,Ausschreibung,512,2023-01-18,,VTR-2022-8933
15564,2022-09-10,1,26,170,13,90,4475.74,Approved,Direktvergabe,543,2022-09-16,,VTR-2025-1192
15565,2023-05-25,3,13,88,3,18818,599.58,Approved,Vertrag,650,2023-05-28,,
15566,2022-11-08,3,19,110,13,11826,768.07,Approved,Vertrag,733,2022-11-09,,VTR-2021-4125
15567,2024-06-17,3,17,68,5,14629,1875.08,Approved,Ausschreibung,41,2024-06-18,PO-454617,VTR-2022-6970
15568,2022-01-23,1,29,34,6,14161,4105.16,Pending,Ausschreibung,,,,VTR-2020-8195
15569,2024-02-05,2,23,113,14,2965,1881.76,Approved,Vertrag,650,2024-02-11,PO-531083,
15570,2024-06-07,2,23,181,6,12580,1755.35,Pending,Vertrag,,,PO-590730,VTR-2021-3428
15571,2022-04-03,1,26,37,5,7850,2526.07,Rejected,Vertrag,300,2022-04-06,PO-941282,VTR-2023-4045
15572,2023-11-10,3,10,132,2,12623,128.88,Approved,Vertrag,710,2023-11-17,PO-594840,
15573,2022-01-29,2,24,162,7,4751,433.4,Approved,Ausschreibung,369,2022-02-03,PO-932588,VTR-2022-9179
15574,2025-05-28,1,20,164,9,17589,1859.55,Approved,Direktvergabe,203,2025-06-02,PO-752488,
15575,2025-01-02,2,30,58,12,3677,644.24,Pending,Vertrag,,,PO-242491,
15576,2025-03-09,3,25,26,6,12339,356.8,Approved,Ausschreibung,100,2025-03-13,PO-353669,VTR-2020-9466
15577,2024-02-22,2,29,157,8,1805,1942.6,Approved,Direktvergabe,259,2024-02-25,PO-313970,VTR-2020-3876
15578,2025-04-29,1,38,11,1,12941,2769.25,Approved,Vertrag,214,2025-05-05,PO-349754,VTR-2020-6833
15579,2024-09-22,1,39,120,6,1152,1063.25,Approved,Direktvergabe,408,2024-09-25,PO-616510,VTR-2022-8459
15580,2023-09-07,1,15,163,1,11710,1459.1,Approved,Vertrag,675,2023-09-08,PO-900388,VTR-2020-2209
15581,2023-12-26,1,40,86,14,17611,1608.57,Approved,Direktvergabe,466,2023-12-28,PO-732500,
15582,2024-10-06,1,16,185,1,12689,1231.4,Approved,Vertrag,552,2024-10-09,PO-661504,VTR-2020-3045
15583,2024-12-16,1,20,184,10,6277,2893.77,Rejected,Vertrag,310,2024-12-21,,VTR-2020-8359
15584,2022-09-17,3,39,17,13,642,1591.79,Approved,Vertrag,723,2022-09-20,PO-874538,VTR-2021-9553
15585,2023-03-13,2,12,175,14,8834,1135.62,Approved,Ausschreibung,319,2023-03-17,,VTR-2022-8310
15586,2024-08-31,1,23,5,10,12784,2034.67,Approved,Ausschreibung,580,2024-09-06,,
15587,2024-02-13,2,12,94,10,16348,1141.59,Approved,Vertrag,999,2024-02-14,,VTR-2022-9405
15588,2022-05-13,3,16,68,11,16314,1661.95,Approved,Ausschreibung,104,2022-05-20,PO-769833,
15589,2022-07-15,2,18,56,15,9149,1651.66,Approved,Direktvergabe,103,2022-07-21,PO-923881,
15590,2025-05-05,2,16,34,4,11994,1165.51,Approved,Direktvergabe,739,2025-05-12,,VTR-2023-8424
15591,2022-12-17,1,14,17,14,3039,887.18,Approved,Vertrag,449,2022-12-20,,
15592,2022-05-02,3,10,62,2,17860,847.84,Pending,Direktvergabe,,,,VTR-2020-9208
15593,2024-05-05,2,32,80,13,17441,1850.35,Approved,Ausschreibung,777,2024-05-06,PO-160895,VTR-2023-7166
15594,2025-03-26,1,16,162,10,15356,1995.09,Approved,Direktvergabe,790,2025-03-31,PO-515435,VTR-2021-3381
15595,2024-09-21,1,34,35,5,9712,2639.82,Approved,Direktvergabe,802,2024-09-26,PO-846050,VTR-2023-3417
15596,2024-10-22,1,10,72,5,16554,3171.39,Approved,Vertrag,450,2024-10-29,,
15597,2023-02-27,2,29,64,2,12707,1492.19,Approved,Direktvergabe,108,2023-02-28,,
15598,2022-01-14,3,32,43,2,1149,118.6,Approved,Ausschreibung,959,2022-01-19,,VTR-2022-7217
15599,2024-11-28,1,13,3,8,14455,3937.14,Rejected,Vertrag,519,2024-11-30,PO-716300,
15600,2024-04-26,2,29,30,10,5766,1498.32,Approved,Vertrag,708,2024-05-01,,VTR-2024-5301
15601,2025-01-23,2,28,195,9,3826,1912.0,Approved,Ausschreibung,455,2025-01-27,PO-629861,VTR-2024-9312
15602,2022-10-28,1,33,26,4,3304,238.18,Approved,Vertrag,261,2022-11-03,PO-471651,
15603,2022-02-27,1,24,7,2,19355,204.26,Approved,Direktvergabe,650,2022-03-05,PO-687929,
15604,2024-11-12,2,20,75,8,4242,1386.43,Approved,Direktvergabe,305,2024-11-14,PO-889375,VTR-2024-7605
15605,2024-01-25,3,29,72,2,2997,347.75,Approved,Ausschreibung,567,2024-01-31,,VTR-2024-3385
15606,2024-03-22,2,29,18,11,19976,392.91,Approved,Ausschreibung,600,2024-03-29,,VTR-2023-4991
15607,2023-02-22,1,19,131,9,4705,575.88,Pending,Ausschreibung,,,PO-162547,
15608,2022-12-17,1,11,63,11,10057,756.08,Approved,Ausschreibung,218,2022-12-20,PO-433246,
15609,2022-07-11,2,17,78,11,16336,747.96,Approved,Direktvergabe,548,2022-07-15,,
15610,2025-03-28,2,13,152,1,19761,693.59,Approved,Vertrag,558,2025-03-30,,VTR-2022-3214
15611,2022-03-09,2,39,154,1,14357,1328.31,Rejected,Vertrag,683,2022-03-14,PO-980012,VTR-2024-8363
15612,2025-03-05,2,17,137,3,1832,99.22,Approved,Ausschreibung,725,2025-03-12,,
15613,2024-10-05,2,31,178,2,18969,1531.88,Approved,Ausschreibung,410,2024-10-07,PO-949813,VTR-2023-1149
15614,2023-11-06,3,30,150,13,10810,530.72,Approved,Vertrag,589,2023-11-11,,VTR-2023-7921
15615,2023-01-15,1,24,16,1,18646,4456.77,Approved,Vertrag,619,2023-01-21,PO-148727,
15616,2023-04-26,3,28,88,15,18366,1927.41,Approved,Ausschreibung,814,2023-04-29,,VTR-2020-4098
15617,2025-03-08,1,25,49,11,8756,397.56,Approved,Ausschreibung,620,2025-03-15,,
15618,2023-04-12,1,28,80,8,16020,434.64,Approved,Vertrag,804,2023-04-18,,VTR-2022-2758
15619,2024-11-17,1,36,79,7,10405,3351.16,Approved,Direktvergabe,310,2024-11-24,,VTR-2020-9058
15620,2023-08-13,1,24,37,15,3543,4210.36,Approved,Direktvergabe,825,2023-08-20,PO-493017,
15621,2025-02-19,3,35,49,15,1929,1045.16,Approved,Ausschreibung,391,2025-02-21,PO-785368,
15622,2024-04-21,1,39,119,13,4522,2606.01,Approved,Vertrag,556,2024-04-25,,
15623,2022-06-25,1,31,53,9,4032,2437.95,Approved,Direktvergabe,790,2022-06-29,,VTR-2022-2207
15624,2025-05-30,1,36,132,9,12622,677.3,Pending,Ausschreibung,,,,VTR-2021-9878
15625,2023-07-04,2,36,162,2,12670,1194.79,Approved,Direktvergabe,424,2023-07-09,,VTR-2020-6031
15626,2022-10-07,1,40,26,15,5280,4786.78,Approved,Direktvergabe,427,2022-10-08,,VTR-2020-5115
15627,2025-03-10,3,30,56,3,563,696.76,Approved,Ausschreibung,482,2025-03-15,PO-942517,VTR-2020-1800
15628,2024-10-24,2,21,86,4,10313,1582.57,Approved,Ausschreibung,540,2024-10-31,PO-953036,VTR-2023-4104
15629,2022-05-30,2,14,13,5,13357,1331.34,Rejected,Direktvergabe,113,2022-05-31,PO-956457,VTR-2020-2475
15630,2024-06-15,2,40,63,7,13093,812.31,Approved,Direktvergabe,881,2024-06-17,,
15631,2023-01-06,3,13,134,7,17079,1322.41,Rejected,Direktvergabe,485,2023-01-08,PO-625203,
15632,2024-11-19,3,22,71,1,14867,1128.6,Approved,Direktvergabe,46,2024-11-20,PO-195337,VTR-2023-2871
15633,2022-07-31,2,21,71,12,2024,1491.95,Approved,Ausschreibung,255,2022-08-05,PO-787078,
15634,2022-10-01,3,10,65,8,5188,51.27,Approved,Direktvergabe,122,2022-10-06,PO-162122,VTR-2025-8572
15635,2025-04-15,1,31,62,2,10499,290.46,Approved,Direktvergabe,925,2025-04-22,PO-759498,
15636,2022-07-30,2,26,151,3,11553,56.98,Approved,Ausschreibung,173,2022-08-03,PO-660359,
15637,2025-03-16,3,20,38,10,10585,1289.57,Approved,Ausschreibung,39,2025-03-23,PO-469431,VTR-2021-5157
15638,2023-08-21,1,17,41,10,16394,3111.48,Approved,Ausschreibung,79,2023-08-25,PO-761043,
15639,2024-12-13,3,34,159,15,18074,143.84,Approved,Vertrag,797,2024-12-18,PO-250874,
15640,2023-01-10,1,35,102,14,12179,732.74,Pending,Direktvergabe,,,PO-533107,
15641,2023-06-23,1,30,196,2,15867,4917.4,Rejected,Direktvergabe,229,2023-06-30,PO-904564,
15642,2023-05-01,2,36,148,2,2341,573.92,Approved,Ausschreibung,540,2023-05-05,PO-787078,
15643,2023-11-17,1,25,95,4,14120,874.85,Approved,Ausschreibung,784,2023-11-23,,VTR-2022-8933
15644,2023-06-25,1,26,79,13,2819,2042.21,Approved,Ausschreibung,577,2023-07-02,PO-667479,VTR-2024-1879
15645,2024-03-30,2,30,136,12,13669,323.41,Approved,Ausschreibung,210,2024-04-03,PO-673173,VTR-2020-3488
15646,2022-01-14,3,27,116,11,1468,503.25,Approved,Vertrag,474,2022-01-18,PO-656267,
15647,2025-04-28,2,15,86,14,10970,1475.97,Approved,Direktvergabe,53,2025-05-05,PO-437583,VTR-2022-5722
15648,2023-05-15,2,26,149,2,10991,1133.25,Approved,Ausschreibung,379,2023-05-21,PO-357035,VTR-2024-8127
15649,2024-08-27,3,16,46,3,13822,891.81,Approved,Ausschreibung,895,2024-08-29,PO-332681,VTR-2024-7417
15650,2024-08-16,3,18,71,2,8088,638.89,Pending,Ausschreibung,,,PO-494782,
15651,2023-01-12,1,34,57,5,18782,4567.7,Approved,Vertrag,234,2023-01-15,PO-328729,VTR-2025-7650
15652,2025-01-10,2,10,35,5,16546,1401.17,Pending,Vertrag,,,PO-335607,VTR-2024-3431
15653,2024-08-12,2,21,142,5,4756,366.7,Approved,Direktvergabe,804,2024-08-16,PO-914380,VTR-2023-2907
15654,2025-01-17,1,11,19,12,19557,4489.55,Pending,Vertrag,,,,VTR-2024-9518
15655,2025-03-05,2,35,149,11,11947,1674.69,Approved,Ausschreibung,801,2025-03-11,PO-358800,
15656,2024-04-03,3,35,51,5,10244,1758.05,Pending,Vertrag,,,PO-193494,
15657,2023-06-08,2,22,26,7,19224,1800.73,Approved,Direktvergabe,830,2023-06-11,PO-502425,VTR-2022-2439
15658,2024-05-14,2,15,45,9,13761,1433.31,Approved,Vertrag,781,2024-05-18,PO-543173,
15659,2024-05-15,1,14,14,4,8617,4718.54,Approved,Ausschreibung,637,2024-05-20,PO-958955,VTR-2023-9483
15660,2022-11-14,1,27,161,2,13741,885.07,Approved,Vertrag,538,2022-11-19,,VTR-2021-8575
15661,2023-02-22,2,20,18,7,14067,198.28,Approved,Ausschreibung,648,2023-02-27,,
15662,2024-02-20,2,25,14,15,4693,1742.74,Approved,Ausschreibung,23,2024-02-26,PO-368090,VTR-2023-7708
15663,2024-03-02,1,32,199,1,15992,1437.81,Pending,Vertrag,,,PO-185720,
15664,2024-06-25,1,32,35,13,12128,1572.14,Rejected,Ausschreibung,236,2024-06-30,PO-112160,VTR-2025-2409
15665,2024-07-28,2,34,37,8,4230,795.77,Approved,Direktvergabe,367,2024-08-02,,VTR-2020-2433
15666,2022-11-07,1,33,41,6,9211,4327.65,Approved,Direktvergabe,5,2022-11-14,PO-242892,
15667,2023-06-08,3,31,177,9,5535,142.18,Approved,Direktvergabe,270,2023-06-14,PO-111399,VTR-2022-9679
15668,2023-11-21,1,34,108,12,17219,3248.34,Approved,Direktvergabe,716,2023-11-27,PO-589326,VTR-2020-9829
15669,2024-07-07,2,12,190,4,5635,1343.71,Approved,Ausschreibung,64,2024-07-14,PO-222031,
15670,2024-12-14,1,37,10,15,12712,1448.51,Approved,Direktvergabe,115,2024-12-21,PO-997066,VTR-2021-6233
15671,2023-08-05,2,23,7,9,13045,219.22,Pending,Direktvergabe,,,PO-253252,VTR-2024-8783
15672,2023-08-08,1,19,142,5,1723,1783.71,Approved,Vertrag,953,2023-08-11,PO-781487,
15673,2023-06-25,1,39,130,12,19487,4383.28,Rejected,Vertrag,354,2023-06-28,PO-495777,VTR-2024-4573
15674,2025-05-20,2,16,102,15,8899,372.21,Approved,Ausschreibung,896,2025-05-27,PO-317113,VTR-2020-2959
15675,2025-02-01,2,18,145,10,9012,686.04,Approved,Direktvergabe,139,2025-02-03,PO-158484,VTR-2024-3272
15676,2022-04-07,2,23,189,1,15668,397.47,Approved,Direktvergabe,47,2022-04-11,,VTR-2025-5653
15677,2023-05-25,2,19,35,2,14662,1517.31,Approved,Direktvergabe,345,2023-05-28,,VTR-2022-2117
15678,2022-01-19,2,38,47,13,3379,1530.76,Approved,Vertrag,605,2022-01-26,PO-902115,VTR-2025-3591
15679,2023-01-10,1,30,120,11,19206,3202.74,Approved,Direktvergabe,304,2023-01-15,,
15680,2023-06-04,1,40,43,1,19152,2798.83,Approved,Direktvergabe,57,2023-06-08,PO-622251,VTR-2021-7846
15681,2022-07-13,1,36,138,14,12810,4199.87,Approved,Direktvergabe,243,2022-07-18,,VTR-2022-8269
15682,2023-05-03,1,39,105,5,16130,2168.35,Approved,Ausschreibung,718,2023-05-05,PO-931311,VTR-2021-8436
15683,2022-11-14,2,38,139,7,2552,1992.12,Pending,Direktvergabe,,,PO-750089,VTR-2024-5162
15684,2023-01-20,1,10,183,4,11452,1256.34,Approved,Vertrag,930,2023-01-25,,
15685,2024-03-22,3,21,80,6,19899,298.48,Approved,Ausschreibung,682,2024-03-27,PO-368672,
15686,2022-05-17,1,36,140,7,19286,3216.71,Approved,Vertrag,645,2022-05-23,PO-495616,VTR-2020-7592
15687,2024-07-16,2,25,4,13,17702,1217.52,Approved,Direktvergabe,291,2024-07-19,,VTR-2025-6238
15688,2024-03-07,2,18,29,8,3073,1533.74,Approved,Vertrag,265,2024-03-10,,VTR-2024-9449
15689,2024-07-25,1,11,129,2,406,263.76,Approved,Direktvergabe,881,2024-07-28,PO-280482,VTR-2021-9852
15690,2025-05-22,1,13,162,13,13705,2803.37,Approved,Ausschreibung,749,2025-05-29,,VTR-2025-1215
15691,2023-02-24,1,24,156,15,12195,3639.58,Approved,Direktvergabe,549,2023-02-26,PO-462229,
15692,2024-06-03,2,23,109,1,16153,469.48,Approved,Direktvergabe,556,2024-06-07,PO-146071,VTR-2025-7372
15693,2022-04-17,1,35,170,11,13256,3920.04,Approved,Vertrag,617,2022-04-22,PO-274570,
15694,2023-12-18,2,38,101,14,14136,335.98,Approved,Direktvergabe,463,2023-12-22,PO-206488,VTR-2020-4837
15695,2023-03-26,1,27,7,8,10706,2834.16,Approved,Ausschreibung,204,2023-04-01,PO-469277,
15696,2024-05-30,3,13,78,14,16750,153.47,Approved,Vertrag,742,2024-06-06,PO-846697,VTR-2025-5498
15697,2024-02-17,1,34,55,1,6694,4669.15,Rejected,Ausschreibung,33,2024-02-21,,VTR-2025-6053
15698,2022-07-04,2,20,29,10,6061,1157.24,Approved,Ausschreibung,964,2022-07-10,PO-133126,
15699,2023-03-09,1,25,65,1,12609,245.34,Pending,Direktvergabe,,,PO-873237,
15700,2025-04-27,1,24,36,9,7735,2018.41,Approved,Ausschreibung,767,2025-05-02,,
15701,2024-06-14,1,18,26,4,1394,1576.8,Approved,Vertrag,630,2024-06-17,,
15702,2024-07-05,2,22,30,5,13608,1578.27,Approved,Vertrag,781,2024-07-12,PO-203258,VTR-2025-9736
15703,2023-12-26,2,12,169,10,18401,465.9,Approved,Vertrag,942,2023-12-28,PO-712749,VTR-2022-4285
15704,2022-10-16,3,37,115,15,15633,1633.22,Approved,Ausschreibung,103,2022-10-21,PO-300381,
15705,2022-05-09,3,10,144,11,11976,1846.63,Approved,Vertrag,659,2022-05-13,,VTR-2023-1675
15706,2024-09-23,1,12,66,7,6716,3449.38,Approved,Vertrag,677,2024-09-25,PO-485356,VTR-2023-1212
15707,2023-09-18,1,21,111,11,10506,4554.48,Approved,Vertrag,707,2023-09-22,,
15708,2022-09-04,1,20,139,5,17747,3417.37,Pending,Ausschreibung,,,PO-951510,VTR-2024-1174
